city,cityLabel,country,countryLabel,population
http://www.wikidata.org/entity/Q571126,Bayannur.,http://www.wikidata.org/entity/Q148,People's Republic of China,1669915
http://www.wikidata.org/entity/Q3733,Conakry,http://www.wikidata.org/entity/Q1006, Guinea ,1667864
http://www.wikidata.org/entity/Q2074197,  City of Belgrade ,http://www.wikidata.org/entity/Q403,Serbia,1659440
http://www.wikidata.org/entity/Q34750,FUXIN,http://www.wikidata.org/entity/Q148,People's Republic of China,1647280
http://www.wikidata.org/entity/Q34750,fuxin,http://www.wikidata.org/entity/Q148,People's Republic of China,1647280
http://www.wikidata.org/entity/Q10128,South Tangerang,http://www.wikidata.org/entity/Q252,Indonesia,1644899
http://www.wikidata.org/entity/Q601142,Masvingo,http://www.wikidata.org/entity/Q954,Zimbabwe,1638528
http://www.wikidata.org/entity/Q883,Novosibirsk,http://www.wikidata.org/entity/Q159,Russia,1637266
http://www.wikidata.org/entity/Q883,  Novosibirsk ,http://www.wikidata.org/entity/Q159,Russia,1637266
http://www.wikidata.org/entity/Q11025,Semarang,http://www.wikidata.org/entity/Q252,Indonesia,1621384
http://www.wikidata.org/entity/Q34405,Jingdezhen,http://www.wikidata.org/entity/Q148,People's Republic of China,1618979
http://www.wikidata.org/entity/Q34405,Jingdezhen,http://www.wikidata.org/entity/Q148,P.R. China,1618979
http://www.wikidata.org/entity/Q200123,Ludhiana.,http://www.wikidata.org/entity/Q668,India,1618879
http://www.wikidata.org/entity/Q200123,Ludhiana,http://www.wikidata.org/entity/Q668,India,
http://www.wikidata.org/entity/Q16556,  Phoenix ,http://www.wikidata.org/entity/Q30,United States,1608139
http://www.wikidata.org/entity/Q16556,PHOENIX,http://www.wikidata.org/entity/Q30,United States,1608139
http://www.wikidata.org/entity/Q75203,liaoyang,http://www.wikidata.org/entity/Q148,People's Republic of China,1604580
http://www.wikidata.org/entity/Q75203,Liaoyang,http://www.wikidata.org/entity/Q148,People's Republic of China,"1,604,580"
http://www.wikidata.org/entity/Q1345,Philadelphia,http://www.wikidata.org/entity/Q30,United States,1603797 
http://www.wikidata.org/entity/Q1345,Philadelphia,http://www.wikidata.org/entity/Q30,United States,1603797
http://www.wikidata.org/entity/Q26600,  Fukuoka ,http://www.wikidata.org/entity/Q17,Japan,1603043
http://www.wikidata.org/entity/Q26600,Fukuoka,http://www.wikidata.org/entity/Q17,Japan,1603043
http://www.wikidata.org/entity/Q26600,Fukuoka,http://www.wikidata.org/entity/Q17,Japan,1603043
http://www.wikidata.org/entity/Q26600,Fukuoka,http://www.wikidata.org/entity/Q17,Japan,1603043
http://www.wikidata.org/entity/Q26600,Fukuoka.,http://www.wikidata.org/entity/Q17,Japan,1603043
http://www.wikidata.org/entity/Q73020,Shuozhou,http://www.wikidata.org/entity/Q148,People's Republic of China,1593444
http://www.wikidata.org/entity/Q73020,  Shuozhou ,http://www.wikidata.org/entity/Q148,People's Republic of China,1593444
http://www.wikidata.org/entity/Q42941,AGRA,http://www.wikidata.org/entity/Q668,India,1585705
http://www.wikidata.org/entity/Q42941,agra,http://www.wikidata.org/entity/Q668,India,1585705
http://www.wikidata.org/entity/Q189128,León De Los Aldama,http://www.wikidata.org/entity/Q96,Mexico,1579803
http://www.wikidata.org/entity/Q189128,León de Los Aldama,http://www.wikidata.org/entity/Q96,Mexico,1579803
http://www.wikidata.org/entity/Q189128,León de Los Aldama,http://www.wikidata.org/entity/Q96,Mexico,1579803
http://www.wikidata.org/entity/Q200237,  Meerut ,http://www.wikidata.org/entity/Q668,India,1571434
http://www.wikidata.org/entity/Q200237,Meerut,http://www.wikidata.org/entity/Q668,India,1571434
http://www.wikidata.org/entity/Q1519,Abu Dhabi,http://www.wikidata.org/entity/Q878,United Arab Emirates,1570000
http://www.wikidata.org/entity/Q1519,Abu  Dhabi,http://www.wikidata.org/entity/Q878,United Arab Emirates,1570000
http://www.wikidata.org/entity/Q1519,Abu Dhabi.,http://www.wikidata.org/entity/Q878,United Arab Emirates,1570000
http://www.wikidata.org/entity/Q1519,Abu Dhabi,http://www.wikidata.org/entity/Q878,United Arab Emirates,1570000
http://www.wikidata.org/entity/Q404301,  Hebi ,http://www.wikidata.org/entity/Q148,People's Republic of China,1569208
http://www.wikidata.org/entity/Q404301,HEBI,http://www.wikidata.org/entity/Q148,People's Republic of China,1569208
http://www.wikidata.org/entity/Q404301,hebi,http://www.wikidata.org/entity/Q148,People's Republic of China,1565973
http://www.wikidata.org/entity/Q404301,Hebi,http://www.wikidata.org/entity/Q148, People's Republic of China ,1565973
http://www.wikidata.org/entity/Q228405,Madurai,http://www.wikidata.org/entity/Q668,India,1561129
http://www.wikidata.org/entity/Q228405,Madurai,http://www.wikidata.org/entity/Q668,India,1561129
http://www.wikidata.org/entity/Q319660,  Mbuji-Mayi ,http://www.wikidata.org/entity/Q974,Democratic Republic of the Congo,1559073
http://www.wikidata.org/entity/Q200054,Jamshedpur,http://www.wikidata.org/entity/Q668,India,1558000
http://www.wikidata.org/entity/Q200054,Jamshedpur,http://www.wikidata.org/entity/Q668,India,
http://www.wikidata.org/entity/Q171632,Maracaibo,http://www.wikidata.org/entity/Q717,Venezuela,1551539
http://www.wikidata.org/entity/Q171632,Maracaibo.,http://www.wikidata.org/entity/Q717,Venezuela,1551539
http://www.wikidata.org/entity/Q92381,Baicheng,http://www.wikidata.org/entity/Q148,People's Republic of China,1551378
http://www.wikidata.org/entity/Q3306,  Panama City ,http://www.wikidata.org/entity/Q804,Panama,1540000
http://www.wikidata.org/entity/Q3306,PANAMA CITY,http://www.wikidata.org/entity/Q804,Panama,1540000
http://www.wikidata.org/entity/Q164234,kawasaki,http://www.wikidata.org/entity/Q17,Japan,1539522
http://www.wikidata.org/entity/Q164234,Kawasaki,http://www.wikidata.org/entity/Q17,Japan,1539522
http://www.wikidata.org/entity/Q571126,Bayannur,http://www.wikidata.org/entity/Q148,People's Republic of China,1538715
http://www.wikidata.org/entity/Q197379,Zhangjiajie,http://www.wikidata.org/entity/Q148,People's Republic of China,1537900
http://www.wikidata.org/entity/Q197379,  Zhangjiajie ,http://www.wikidata.org/entity/Q148,People's Republic of China,1537900
http://www.wikidata.org/entity/Q8131,Palembang,http://www.wikidata.org/entity/Q252,Indonesia,1535952
http://www.wikidata.org/entity/Q48320,Kobe,http://www.wikidata.org/entity/Q17,Japan,1521707
http://www.wikidata.org/entity/Q48320,Kobe,http://www.wikidata.org/entity/Q17,Japan,1521707
http://www.wikidata.org/entity/Q48320,Kobe.,http://www.wikidata.org/entity/Q17,Japan,1521707
http://www.wikidata.org/entity/Q48320,Kobe,http://www.wikidata.org/entity/Q17,Japan,1521707
http://www.wikidata.org/entity/Q713357,  Rui'an ,http://www.wikidata.org/entity/Q148,People's Republic of China,1520386
http://www.wikidata.org/entity/Q197379,ZHANGJIAJIE,http://www.wikidata.org/entity/Q148,People's Republic of China,1517027
http://www.wikidata.org/entity/Q197379,zhangjiajie,http://www.wikidata.org/entity/Q148,People's Republic of China,1517027
http://www.wikidata.org/entity/Q532981,Baiyin,http://www.wikidata.org/entity/Q148,People's Republic of China,1512110 
http://www.wikidata.org/entity/Q532981,Baiyin,http://www.wikidata.org/entity/Q148,People's Republic of China,1512110
http://www.wikidata.org/entity/Q963782,Guiping,http://www.wikidata.org/entity/Q148,People's Republic of China,1511011
http://www.wikidata.org/entity/Q1726,  Munich ,http://www.wikidata.org/entity/Q183,Germany,1510378
http://www.wikidata.org/entity/Q1726,Munich,http://www.wikidata.org/entity/Q183,Germany,1510378
http://www.wikidata.org/entity/Q1726,Munich,http://www.wikidata.org/entity/Q183,Germany,1510378
http://www.wikidata.org/entity/Q1726,Munich,http://www.wikidata.org/entity/Q183,Germany,1510378
http://www.wikidata.org/entity/Q1726,Munich.,http://www.wikidata.org/entity/Q183,Germany,1510378
http://www.wikidata.org/entity/Q1726,Munich,http://www.wikidata.org/entity/Q183,Germany,1510378
http://www.wikidata.org/entity/Q1726,  Munich ,http://www.wikidata.org/entity/Q183,Germany,1510378
http://www.wikidata.org/entity/Q427557,YA'AN,http://www.wikidata.org/entity/Q148,People's Republic of China,1507258
http://www.wikidata.org/entity/Q427557,ya'an,http://www.wikidata.org/entity/Q148,People's Republic of China,1507258
http://www.wikidata.org/entity/Q44210,Córdoba,http://www.wikidata.org/entity/Q414,Argentina,1505250
http://www.wikidata.org/entity/Q28979,Jixi,http://www.wikidata.org/entity/Q148,People's Republic of China,1502060
http://www.wikidata.org/entity/Q28979,Jixi,http://www.wikidata.org/entity/Q148,People's Republic of China,
http://www.wikidata.org/entity/Q12191144,  New Cairo ,http://www.wikidata.org/entity/Q79,Egypt,1500000
http://www.wikidata.org/entity/Q12191144,New Cairo,http://www.wikidata.org/entity/Q79, Egypt ,1500000
http://www.wikidata.org/entity/Q3674,Niamey,http://www.wikidata.org/entity/Q1032,Niger,1496260
http://www.wikidata.org/entity/Q3674,Niamey,http://www.wikidata.org/entity/Q1032,Niger,1496260
http://www.wikidata.org/entity/Q41283,Gwangju.,http://www.wikidata.org/entity/Q884,South Korea,1490092
http://www.wikidata.org/entity/Q41283,Gwangju,http://www.wikidata.org/entity/Q884,South Korea,1490092
http://www.wikidata.org/entity/Q48344,  Recife ,http://www.wikidata.org/entity/Q155,Brazil,1488920
http://www.wikidata.org/entity/Q200235,NASHIK,http://www.wikidata.org/entity/Q668,India,1486053
http://www.wikidata.org/entity/Q54880,valencia,http://www.wikidata.org/entity/Q717,Venezuela,1484430
http://www.wikidata.org/entity/Q852238,Onitsha,http://www.wikidata.org/entity/Q1033,Nigeria,1483000
http://www.wikidata.org/entity/Q20921,Daejeon,http://www.wikidata.org/entity/Q884,South Korea,1475221
http://www.wikidata.org/entity/Q20921,Daejeon,http://www.wikidata.org/entity/Q884,South Korea,1475221
http://www.wikidata.org/entity/Q18426,  The Bronx ,http://www.wikidata.org/entity/Q30,United States,1472654
http://www.wikidata.org/entity/Q37100,Auckland,http://www.wikidata.org/entity/Q664,New Zealand,1470100
http://www.wikidata.org/entity/Q37100,Auckland,http://www.wikidata.org/entity/Q664,New Zealand,1470100
http://www.wikidata.org/entity/Q37100,Auckland,http://www.wikidata.org/entity/Q664,New Zealand,1470100
http://www.wikidata.org/entity/Q37100,Auckland.,http://www.wikidata.org/entity/Q664,New Zealand,1470100
http://www.wikidata.org/entity/Q37100,Auckland,http://www.wikidata.org/entity/Q664,New Zealand,1470100
http://www.wikidata.org/entity/Q887,  Yekaterinburg ,http://www.wikidata.org/entity/Q159,Russia,1468833
http://www.wikidata.org/entity/Q887,YEKATERINBURG,http://www.wikidata.org/entity/Q159,Russia,1468833
http://www.wikidata.org/entity/Q249007,wuwei,http://www.wikidata.org/entity/Q148,People's Republic of China,1464955
http://www.wikidata.org/entity/Q249007,Wuwei,http://www.wikidata.org/entity/Q148,People's Republic of China,1464955
http://www.wikidata.org/entity/Q34600,Kyoto,http://www.wikidata.org/entity/Q17,Japan,1463723
http://www.wikidata.org/entity/Q34600,Kyoto,http://www.wikidata.org/entity/Q17,Japan,1463723
http://www.wikidata.org/entity/Q34600,  Kyoto ,http://www.wikidata.org/entity/Q17,Japan,1463723
http://www.wikidata.org/entity/Q34600,Kyoto,http://www.wikidata.org/entity/Q17,Japan,1463723
http://www.wikidata.org/entity/Q349973,Shuangyashan,http://www.wikidata.org/entity/Q148,People's Republic of China,1462626
http://www.wikidata.org/entity/Q349973,Shuangyashan,http://www.wikidata.org/entity/Q148,People's Republic of China,1462626
http://www.wikidata.org/entity/Q699777,Yueqing.,http://www.wikidata.org/entity/Q148,People's Republic of China,"1,452,707"
http://www.wikidata.org/entity/Q3688,Nouakchott,http://www.wikidata.org/entity/Q1025,Mauritania,1446761
http://www.wikidata.org/entity/Q3688,  Nouakchott ,http://www.wikidata.org/entity/Q1025,Mauritania,1446761
http://www.wikidata.org/entity/Q3718,DAKAR,http://www.wikidata.org/entity/Q1041,Senegal,1438725
http://www.wikidata.org/entity/Q3718,dakar,http://www.wikidata.org/entity/Q1041,Senegal,
http://www.wikidata.org/entity/Q83189,Goiânia,http://www.wikidata.org/entity/Q155,Brazil,1437366
http://www.wikidata.org/entity/Q16665897,Metropolis of Lyon,http://www.wikidata.org/entity/Q142,France,1436354
http://www.wikidata.org/entity/Q975,San Antonio,http://www.wikidata.org/entity/Q30,United States,1434625
http://www.wikidata.org/entity/Q975,  San Antonio ,http://www.wikidata.org/entity/Q30,United States,1434625
http://www.wikidata.org/entity/Q427557,Ya'an,http://www.wikidata.org/entity/Q148,People's Republic of China,1434603
http://www.wikidata.org/entity/Q427557,Ya'an,http://www.wikidata.org/entity/Q148,People's Republic of China,1434603
http://www.wikidata.org/entity/Q604625,Guyuan,http://www.wikidata.org/entity/Q148,People's Republic of China,1426000
http://www.wikidata.org/entity/Q604625,Guyuan.,http://www.wikidata.org/entity/Q148,People's Republic of China,1426000
http://www.wikidata.org/entity/Q3826,Muscat,http://www.wikidata.org/entity/Q842, Oman ,1421409
http://www.wikidata.org/entity/Q3826,  Muscat ,http://www.wikidata.org/entity/Q842,Oman,1421409
http://www.wikidata.org/entity/Q42308,KHARKIV,http://www.wikidata.org/entity/Q212,Ukraine,1421125
http://www.wikidata.org/entity/Q223920,pointe-noire,http://www.wikidata.org/entity/Q971,Republic of the Congo,1420612
http://www.wikidata.org/entity/Q223920,Pointe-Noire,http://www.wikidata.org/entity/Q971,Republic of the Congo,1420612
http://www.wikidata.org/entity/Q524250,Wenling,http://www.wikidata.org/entity/Q148,People's Republic of China,1416199
http://www.wikidata.org/entity/Q35484,Medina,http://www.wikidata.org/entity/Q851,Saudi Arabia,1411599
http://www.wikidata.org/entity/Q41283,  Gwangju ,http://www.wikidata.org/entity/Q884,South Korea,1409624
http://www.wikidata.org/entity/Q41283,Gwangju,http://www.wikidata.org/entity/Q884,South Korea,1409624
http://www.wikidata.org/entity/Q200663,Faridabad,http://www.wikidata.org/entity/Q668,India,1404653
http://www.wikidata.org/entity/Q200663,Faridabad,http://www.wikidata.org/entity/Q668,India,1404653
http://www.wikidata.org/entity/Q1085,Prague.,http://www.wikidata.org/entity/Q213,Czech Republic,1397880
http://www.wikidata.org/entity/Q1085,Prague,http://www.wikidata.org/entity/Q213,Czech Republic,1397880
http://www.wikidata.org/entity/Q1085,  Prague ,http://www.wikidata.org/entity/Q213,Czech Republic,1397880
http://www.wikidata.org/entity/Q1085,PRAGUE,http://www.wikidata.org/entity/Q213,Czech Republic,1397880
http://www.wikidata.org/entity/Q1085,prague,http://www.wikidata.org/entity/Q213,Czech Republic,1397880
http://www.wikidata.org/entity/Q984788,Haidong,http://www.wikidata.org/entity/Q148,People's Republic of China,1396845
http://www.wikidata.org/entity/Q23430,Ulaanbaatar,http://www.wikidata.org/entity/Q711,Mongolia,1396288
http://www.wikidata.org/entity/Q23430,Ulaanbaatar,http://www.wikidata.org/entity/Q711,Mongolia,1396288
http://www.wikidata.org/entity/Q23430,  Ulaanbaatar ,http://www.wikidata.org/entity/Q711,Mongolia,1396288
http://www.wikidata.org/entity/Q75230,Panjin,http://www.wikidata.org/entity/Q148,People's Republic of China,1392493
http://www.wikidata.org/entity/Q75230,Panjin,http://www.wikidata.org/entity/Q148,People's Republic of China,1392493
http://www.wikidata.org/entity/Q75230,Panjin,http://www.wikidata.org/entity/Q148,People's Republic of China,1389691
http://www.wikidata.org/entity/Q75230,Panjin.,http://www.wikidata.org/entity/Q148,People's Republic of China,1389691
http://www.wikidata.org/entity/Q48338,Kayseri,http://www.wikidata.org/entity/Q43,Turkey,
http://www.wikidata.org/entity/Q48338,  Kayseri ,http://www.wikidata.org/entity/Q43,Turkey,1389680
http://www.wikidata.org/entity/Q48338,KAYSERI,http://www.wikidata.org/entity/Q43,Turkey,1389680
http://www.wikidata.org/entity/Q699777,yueqing,http://www.wikidata.org/entity/Q148,People's Republic of China,1389332
http://www.wikidata.org/entity/Q40269,Porto Alegre,http://www.wikidata.org/entity/Q155,Brazil,1388794
http://www.wikidata.org/entity/Q40269,Porto Alegre,http://www.wikidata.org/entity/Q155,Brazil,1388794
http://www.wikidata.org/entity/Q5112,Adelaide,http://www.wikidata.org/entity/Q408,Australia,1387290
http://www.wikidata.org/entity/Q5112,  Adelaide ,http://www.wikidata.org/entity/Q408,Australia,1387290
http://www.wikidata.org/entity/Q16552,San Diego,http://www.wikidata.org/entity/Q30,United States,1386932
http://www.wikidata.org/entity/Q16552,San Diego,http://www.wikidata.org/entity/Q30,United States,1386932
http://www.wikidata.org/entity/Q16552,San  Diego,http://www.wikidata.org/entity/Q30,United States,1386932
http://www.wikidata.org/entity/Q16552,San Diego.,http://www.wikidata.org/entity/Q30,United States,1386932
http://www.wikidata.org/entity/Q9022,Guadalajara,http://www.wikidata.org/entity/Q96,Mexico,1385621
http://www.wikidata.org/entity/Q9022,  Guadalajara ,http://www.wikidata.org/entity/Q96,Mexico,1385621
http://www.wikidata.org/entity/Q9022,GUADALAJARA,http://www.wikidata.org/entity/Q96,Mexico,1385621 
http://www.wikidata.org/entity/Q9022,guadalajara,http://www.wikidata.org/entity/Q96,Mexico,1385621
http://www.wikidata.org/entity/Q604517,Wuzhong,http://www.wikidata.org/entity/Q148, China ,1382713
http://www.wikidata.org/entity/Q604517,Wuzhong,http://www.wikidata.org/entity/Q148,People's Republic of China,1382713
http://www.wikidata.org/entity/Q160450,Samsun,http://www.wikidata.org/entity/Q43,Turkey,1368488
http://www.wikidata.org/entity/Q160450,  Samsun ,http://www.wikidata.org/entity/Q43,Turkey,1368488
http://www.wikidata.org/entity/Q160450,Samsun,http://www.wikidata.org/entity/Q43,Turkey,1368488
http://www.wikidata.org/entity/Q524250,Wenling,http://www.wikidata.org/entity/Q148,People's Republic of China,1366794
http://www.wikidata.org/entity/Q146723,Kisangani,http://www.wikidata.org/entity/Q974,Democratic Republic of the Congo,1366000
http://www.wikidata.org/entity/Q146723,Kisangani.,http://www.wikidata.org/entity/Q974,Democratic Republic of the Congo,1366000
http://www.wikidata.org/entity/Q984788,Haidong,http://www.wikidata.org/entity/Q148,People's Republic of China,1358471
http://www.wikidata.org/entity/Q490,  Milan ,http://www.wikidata.org/entity/Q38,Italy,1354196
http://www.wikidata.org/entity/Q490,MILAN,http://www.wikidata.org/entity/Q38,Italy,1354196
http://www.wikidata.org/entity/Q490,milan,http://www.wikidata.org/entity/Q38,Italy,1354196
http://www.wikidata.org/entity/Q490,Milan,http://www.wikidata.org/entity/Q38,Italy,1354196
http://www.wikidata.org/entity/Q72778,Taiyuan,http://www.wikidata.org/entity/Q148,People's Republic of China,1350000
http://www.wikidata.org/entity/Q72778,Taiyuan,http://www.wikidata.org/entity/Q148,People's Republic of China,1350000
http://www.wikidata.org/entity/Q42763,  Santiago de los Caballeros ,http://www.wikidata.org/entity/Q786,Dominican Republic,1343423
http://www.wikidata.org/entity/Q360870,Chizhou,http://www.wikidata.org/entity/Q148,People's Republic of China,1342764
http://www.wikidata.org/entity/Q14634,Makassar,http://www.wikidata.org/entity/Q252,Indonesia,
http://www.wikidata.org/entity/Q180470,Huangshan,http://www.wikidata.org/entity/Q148,People's Republic of China,1330565
http://www.wikidata.org/entity/Q180470,Huangshan.,http://www.wikidata.org/entity/Q148,People's Republic of China,1330565
http://www.wikidata.org/entity/Q900,Kazan,http://www.wikidata.org/entity/Q159,Russia,1329825
http://www.wikidata.org/entity/Q900,  Kazan ,http://www.wikidata.org/entity/Q159,Russia,1329825
http://www.wikidata.org/entity/Q62823,BARRANQUILLA,http://www.wikidata.org/entity/Q739,Colombia,1326588
http://www.wikidata.org/entity/Q48195,basra,http://www.wikidata.org/entity/Q796,Iraq,1326564
http://www.wikidata.org/entity/Q48195,Basra,http://www.wikidata.org/entity/Q796,Iraq,1326564
http://www.wikidata.org/entity/Q75091,Benxi,http://www.wikidata.org/entity/Q148,P.R. China,1326018
http://www.wikidata.org/entity/Q75091,Benxi,http://www.wikidata.org/entity/Q148,People's Republic of China,1326018
http://www.wikidata.org/entity/Q134635,  Saitama ,http://www.wikidata.org/entity/Q17,Japan,1325843
http://www.wikidata.org/entity/Q134635,Saitama,http://www.wikidata.org/entity/Q17,Japan,1325843
http://www.wikidata.org/entity/Q134635,Saitama,http://www.wikidata.org/entity/Q17,Japan,1325843
http://www.wikidata.org/entity/Q134635,Saitama,http://www.wikidata.org/entity/Q17,Japan,1325843
http://www.wikidata.org/entity/Q134635,Saitama.,http://www.wikidata.org/entity/Q17,Japan,1325843
http://www.wikidata.org/entity/Q134635,Saitama,http://www.wikidata.org/entity/Q17,Japan,1325843
http://www.wikidata.org/entity/Q184409,  Guarulhos ,http://www.wikidata.org/entity/Q155,Brazil,1324781
http://www.wikidata.org/entity/Q26590,CIUDAD JUÁREZ,http://www.wikidata.org/entity/Q96,Mexico,1321004
http://www.wikidata.org/entity/Q26590,ciudad juárez,http://www.wikidata.org/entity/Q96,Mexico,1321004
http://www.wikidata.org/entity/Q72907,Yangquan,http://www.wikidata.org/entity/Q148,People's Republic of China,1318505
http://www.wikidata.org/entity/Q72907,Yangquan,http://www.wikidata.org/entity/Q148,People's Republic of China,1318505
http://www.wikidata.org/entity/Q360326,Tongling,http://www.wikidata.org/entity/Q148,People's Republic of China,"1,311,726"
http://www.wikidata.org/entity/Q360326,  Tongling ,http://www.wikidata.org/entity/Q148,People's Republic of China,1311726
http://www.wikidata.org/entity/Q1643,Taguig,http://www.wikidata.org/entity/Q928, Philippines ,1308085
http://www.wikidata.org/entity/Q36312,Calgary,http://www.wikidata.org/entity/Q16,Canada,1306784
http://www.wikidata.org/entity/Q36312,Calgary,http://www.wikidata.org/entity/Q16,Canada,1306784
http://www.wikidata.org/entity/Q36312,Calgary.,http://www.wikidata.org/entity/Q16,Canada,1306784
http://www.wikidata.org/entity/Q16557,Dallas,http://www.wikidata.org/entity/Q30,United States,1304379
http://www.wikidata.org/entity/Q16557,  Dallas ,http://www.wikidata.org/entity/Q30,United States,1304379 
http://www.wikidata.org/entity/Q12829733,BELÉM,http://www.wikidata.org/entity/Q155,Brazil,1303403
http://www.wikidata.org/entity/Q12829733,belém,http://www.wikidata.org/entity/Q155,Brazil,1303403
http://www.wikidata.org/entity/Q1335,Montevideo,http://www.wikidata.org/entity/Q77,Uruguay,1302954
http://www.wikidata.org/entity/Q1335,Montevideo,http://www.wikidata.org/entity/Q77,Uruguay,1302954
http://www.wikidata.org/entity/Q1335,Montevideo,http://www.wikidata.org/entity/Q77,Uruguay,
http://www.wikidata.org/entity/Q1335,  Montevideo ,http://www.wikidata.org/entity/Q77,Uruguay,1302954
http://www.wikidata.org/entity/Q92324,Tonghua,http://www.wikidata.org/entity/Q148,People's Republic of China,1302778
http://www.wikidata.org/entity/Q188897,Nova Iguaçu,http://www.wikidata.org/entity/Q155,Brazil,1297704
http://www.wikidata.org/entity/Q92348,Baishan,http://www.wikidata.org/entity/Q148,People's Republic of China,1296127
http://www.wikidata.org/entity/Q3579,Tripoli.,http://www.wikidata.org/entity/Q1016,Libya,1293016
http://www.wikidata.org/entity/Q3579,Tripoli,http://www.wikidata.org/entity/Q1016,Libya,1293016
http://www.wikidata.org/entity/Q3579,  Tripoli ,http://www.wikidata.org/entity/Q1016,Libya,1293016
http://www.wikidata.org/entity/Q3579,TRIPOLI,http://www.wikidata.org/entity/Q1016,Libya,1293016
http://www.wikidata.org/entity/Q349983,heihe,http://www.wikidata.org/entity/Q148,People's Republic of China,1286401
http://www.wikidata.org/entity/Q349983,Heihe,http://www.wikidata.org/entity/Q148,People's Republic of China,1286401
http://www.wikidata.org/entity/Q349983,Heihe,http://www.wikidata.org/entity/Q148,People's Republic of China,1286401
http://www.wikidata.org/entity/Q604517,Wuzhong,http://www.wikidata.org/entity/Q148,People's Republic of China,1284000
http://www.wikidata.org/entity/Q604517,  Wuzhong ,http://www.wikidata.org/entity/Q148,People's Republic of China,1284000
http://www.wikidata.org/entity/Q56037,East Berlin,http://www.wikidata.org/entity/Q16957,German Democratic Republic,1279212
http://www.wikidata.org/entity/Q56037,East Berlin,http://www.wikidata.org/entity/Q16957,German Democratic Republic,1279212
http://www.wikidata.org/entity/Q56037,East  Berlin,http://www.wikidata.org/entity/Q16957,German Democratic Republic,1279212
http://www.wikidata.org/entity/Q126148,Tangier.,http://www.wikidata.org/entity/Q1028,Morocco,1275428
http://www.wikidata.org/entity/Q126148,Tangier,http://www.wikidata.org/entity/Q1028,Morocco,1275428
http://www.wikidata.org/entity/Q3915,  Antananarivo ,http://www.wikidata.org/entity/Q1019,Madagascar,1275207
http://www.wikidata.org/entity/Q3915,ANTANANARIVO,http://www.wikidata.org/entity/Q1019,Madagascar,1275207
http://www.wikidata.org/entity/Q217426,soweto,http://www.wikidata.org/entity/Q258,South Africa,1271628
http://www.wikidata.org/entity/Q200878,Jabalpur,http://www.wikidata.org/entity/Q668,India,1267564
http://www.wikidata.org/entity/Q200878,Jabalpur,http://www.wikidata.org/entity/Q668,India,1267564
http://www.wikidata.org/entity/Q1856565,Nelson Mandela Bay Metropolitan Municipality,http://www.wikidata.org/entity/Q258,South Africa,1263051
http://www.wikidata.org/entity/Q147402,  Zapopan ,http://www.wikidata.org/entity/Q96,Mexico,1257547
http://www.wikidata.org/entity/Q147402,Zapopan,http://www.wikidata.org/entity/Q96,Mexico,1257547
http://www.wikidata.org/entity/Q147402,Zapopan,http://www.wikidata.org/entity/Q96,Mexico,1257547
http://www.wikidata.org/entity/Q240,Brussels-Capital  Region,http://www.wikidata.org/entity/Q31,Belgium,1255795
http://www.wikidata.org/entity/Q240,Brussels-Capital Region.,http://www.wikidata.org/entity/Q31,Belgium,1255795
http://www.wikidata.org/entity/Q1011201,Yuyao City,http://www.wikidata.org/entity/Q148, People's Republic of China ,1254032
http://www.wikidata.org/entity/Q205914,  Lijiang ,http://www.wikidata.org/entity/Q148,People's Republic of China,1253878
http://www.wikidata.org/entity/Q205914,LIJIANG,http://www.wikidata.org/entity/Q148,People's Republic of China,1253878
http://www.wikidata.org/entity/Q216075,cần thơ,http://www.wikidata.org/entity/Q881,Vietnam,
http://www.wikidata.org/entity/Q216075,Cần Thơ,http://www.wikidata.org/entity/Q881,Vietnam,1252350
http://www.wikidata.org/entity/Q216075,Cần Thơ,http://www.wikidata.org/entity/Q881,Vietnam,1252350
http://www.wikidata.org/entity/Q216075,Cần Thơ,http://www.wikidata.org/entity/Q881,Vietnam,1252300
http://www.wikidata.org/entity/Q216075,  Cần Thơ ,http://www.wikidata.org/entity/Q881,Vietnam,1252300
http://www.wikidata.org/entity/Q216075,Cần Thơ,http://www.wikidata.org/entity/Q881,Vietnam,1252300
http://www.wikidata.org/entity/Q199723,Balıkesir,http://www.wikidata.org/entity/Q43,Turkey,1250610
http://www.wikidata.org/entity/Q199723,Balıkesir,http://www.wikidata.org/entity/Q43,Turkey,1250610
http://www.wikidata.org/entity/Q199723,Balıkesir.,http://www.wikidata.org/entity/Q43,Turkey,1250610
http://www.wikidata.org/entity/Q289693,Sharjah,http://www.wikidata.org/entity/Q878,United Arab Emirates,1247749 
http://www.wikidata.org/entity/Q289693,  Sharjah ,http://www.wikidata.org/entity/Q878,United Arab Emirates,1247749
http://www.wikidata.org/entity/Q216075,CẦN THƠ,http://www.wikidata.org/entity/Q881,Vietnam,1237300
http://www.wikidata.org/entity/Q216075,cần thơ,http://www.wikidata.org/entity/Q881,Vietnam,1237300
http://www.wikidata.org/entity/Q216075,Cần Thơ,http://www.wikidata.org/entity/Q881,Vietnam,1237300
http://www.wikidata.org/entity/Q36399,Huế,http://www.wikidata.org/entity/Q881,Vietnam,1236393
http://www.wikidata.org/entity/Q36399,Huế,http://www.wikidata.org/entity/Q881,Vietnam,1236393
http://www.wikidata.org/entity/Q20714,  Suwon ,http://www.wikidata.org/entity/Q884,South Korea,1234300
